task_name,timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
test,2024-04-29T12:06:33,testy,1298c315-3646-454b-a8c2-bf103cf843c4,0.0063190460205078125,3.7488542275345733e-08,6.054614663829484e-06,42.5,0.0,141.20075225830078,6.199015511406792e-08,0,1.4579699625301147e-07,2.0778715136707938e-07,Denmark,DNK,zealand,,,Linux-5.4.256.el8-x86_64-with-glibc2.39,3.12.2,2.3.5,64,Intel(R) Xeon(R) Gold 6130 CPU @ 2.10GHz,,,11.7549,55.2252,376.53533935546875,machine,N
